temp,location,clouds,pressure,rain,time_stamp,humidity,wind,location_encoded
35.67,Back Bay,0.2,1024.2,-0.042869804908889364,1543711974,0.78,1.85,0
35.64,Beacon Hill,0.2,1024.2,-0.04277644212885434,1543711974,0.78,1.85,1
35.58,Boston University,0.2,1024.2,-0.043517828134255865,1543711974,0.78,1.8,2
35.57,Fenway,0.2,1024.2,-0.04291974453694536,1543711974,0.78,1.83,3
35.72,Financial District,0.2,1024.2,-0.04154593190143885,1543711974,0.78,1.89,4
35.69,Haymarket Square,0.2,1024.21,-0.0417224861504053,1543711974,0.78,1.87,5
35.72,North End,0.2,1024.21,-0.0415129769899778,1543711974,0.78,1.87,6
35.67,North Station,0.2,1024.21,-0.04176899990817162,1543711974,0.78,1.85,7
35.63,Northeastern University,0.2,1024.2,-0.041580412948235335,1543711974,0.78,1.86,8
35.72,South Station,0.2,1024.2,-0.04063341693121458,1543711974,0.78,1.9,9
35.66,Theatre District,0.2,1024.2,-0.040908797579476186,1543711974,0.78,1.88,10
35.63,West End,0.2,1024.21,-0.04124068694750349,1543711974,0.78,1.85,11
28.86,Fenway,0.3,1011.51,0.013890967143566968,1545151502,0.46,14.4,3
28.87,Northeastern University,0.3,1011.5,0.015558762230014622,1545151502,0.46,14.46,8
28.99,South Station,0.31,1011.47,0.01946803518461593,1545151502,0.46,14.66,9
28.7,West End,0.31,1011.48,0.01871124912220523,1545151502,0.47,14.6,11
43.96,Back Bay,0.53,1003.16,-0.024365874571785184,1543895574,0.62,7.33,0
43.89,Beacon Hill,0.53,1003.16,-0.024112304156830078,1543895574,0.63,7.32,1
44.0,Boston University,0.54,1003.17,-0.023869722389235903,1543895574,0.62,7.3,2
43.9,Fenway,0.54,1003.17,-0.02320821980733001,1543895574,0.63,7.32,3
44.04,Financial District,0.53,1003.15,-0.023335351821316408,1543895574,0.62,7.35,4
43.89,Haymarket Square,0.53,1003.15,-0.023391978365921773,1543895574,0.63,7.33,5
43.91,North End,0.53,1003.15,-0.023594800609799904,1543895574,0.62,7.33,6
43.87,North Station,0.53,1003.15,-0.023283157004627242,1543895574,0.63,7.32,7
43.87,Northeastern University,0.53,1003.17,-0.02273954437815462,1543895574,0.63,7.34,8
44.03,South Station,0.53,1003.15,-0.022442194581145714,1543895574,0.62,7.36,9
43.82,Theatre District,0.53,1003.16,-0.022418879178033535,1543895574,0.63,7.35,10
43.83,West End,0.53,1003.16,-0.022714090834881517,1543895574,0.63,7.32,11
28.83,Back Bay,0.27,1021.48,-0.05226324791435388,1544409634,0.6,5.1,0
28.82,Beacon Hill,0.27,1021.48,-0.05119915895990346,1544409634,0.6,5.16,1
28.84,Boston University,0.27,1021.48,-0.0531836991961967,1544409634,0.6,5.02,2
28.67,Fenway,0.27,1021.49,-0.053320591428033026,1544409634,0.6,5.02,3
28.82,Financial District,0.28,1021.48,-0.04942707398409141,1544409634,0.6,5.21,4
28.82,Haymarket Square,0.27,1021.48,-0.04981673948374521,1544409634,0.6,5.21,5
28.86,North End,0.28,1021.47,-0.04877685409432786,1544409634,0.6,5.23,6
28.78,North Station,0.27,1021.47,-0.049787386791663835,1544409634,0.6,5.2,7
28.71,Northeastern University,0.27,1021.49,-0.051864640180397714,1544409634,0.6,5.06,8
28.84,South Station,0.28,1021.48,-0.04878651379182486,1544409634,0.6,5.2,9
28.77,Theatre District,0.27,1021.48,-0.04977768875907884,1544409634,0.6,5.17,10
28.73,West End,0.27,1021.48,-0.04954834859007917,1544409634,0.6,5.18,11
44.02,Back Bay,0.98,1005.95,0.1731,1543280353,0.9,9.91,0
43.99,Boston University,0.98,1005.92,0.1675,1543280353,0.9,9.84,2
43.84,Fenway,0.98,1005.91,0.1495,1543280353,0.91,9.84,3
44.6,Financial District,0.98,1005.99,0.1935,1543280353,0.88,10.0,4
44.05,Haymarket Square,0.98,1006.0,0.1736,1543280353,0.9,10.01,5
44.09,North End,0.98,1006.01,0.1774,1543280353,0.9,10.02,6
44.02,North Station,0.98,1006.0,0.1554,1543280353,0.9,9.99,7
44.58,South Station,0.98,1005.98,0.1898,1543280353,0.88,9.99,9
43.95,Theatre District,0.98,1005.97,0.1813,1543280353,0.9,9.96,10
43.96,West End,0.98,1005.99,0.1631,1543280353,0.9,9.98,11
52.79,Back Bay,0.73,999.95,-0.009276398436099953,1543848774,0.86,6.6,0
52.67,Beacon Hill,0.74,999.95,-0.008505483518689516,1543848774,0.86,6.62,1
52.81,Fenway,0.73,999.96,-0.009674632570465747,1543848774,0.86,6.54,3
52.64,Financial District,0.73,999.95,-0.007563004434743448,1543848774,0.86,6.69,4
52.73,Haymarket Square,0.74,999.95,-0.00731758790023207,1543848774,0.86,6.65,5
52.75,North End,0.74,999.95,-0.006972101350811499,1543848774,0.86,6.66,6
52.72,North Station,0.74,999.95,-0.007500079046963037,1543848774,0.86,6.62,7
52.81,Northeastern University,0.73,999.96,-0.008140777124069132,1543848774,0.86,6.59,8
52.65,South Station,0.73,999.95,-0.006631131734465612,1543848774,0.86,6.7,9
52.72,Theatre District,0.73,999.95,-0.006965532129953544,1543848774,0.86,6.66,10
52.68,West End,0.74,999.95,-0.006971766086294906,1543848774,0.86,6.62,11
41.49,Fenway,0.92,1025.46,0.02581880230847844,1544841902,0.88,5.79,3
38.3,Beacon Hill,0.59,991.71,-0.061161514895289315,1543411927,0.68,6.86,1
37.97,Boston University,0.55,991.85,-0.06983985165256001,1543411927,0.69,6.41,2
37.97,Fenway,0.55,991.86,-0.06778364104468437,1543411927,0.69,6.53,3
38.39,Financial District,0.55,991.83,-0.06298503037980652,1543411927,0.68,6.81,4
37.96,Haymarket Square,0.55,991.82,-0.06471177240871384,1543411927,0.69,6.72,5
37.98,North End,0.55,991.82,-0.06390028050215335,1543411927,0.69,6.76,6
37.96,Northeastern University,0.55,991.86,-0.06533713261406149,1543411927,0.69,6.64,8
38.39,South Station,0.55,991.84,-0.06187642708147223,1543411927,0.68,6.83,9
37.5,Theatre District,0.54,991.79,-0.05688267425398408,1543411927,0.7,7.25,10
38.31,West End,0.59,991.71,-0.059627797462880494,1543411927,0.68,6.86,11
38.88,Beacon Hill,1.0,1002.06,-0.07454268414201692,1545065102,0.84,6.3,1
39.16,Boston University,0.88,1002.11,-0.0766482790211569,1545065102,0.83,6.55,2
38.77,Financial District,1.0,1002.06,-0.07336930054776758,1545065102,0.84,6.36,4
50.04,Financial District,0.85,1022.07,-0.03344365484575462,1544892302,0.81,2.36,4
19.97,Back Bay,0.43,1031.07,-0.05495292141425523,1544697901,0.63,3.74,0
19.73,Boston University,0.43,1031.08,-0.05647189785774742,1544697901,0.63,3.65,2
20.11,Financial District,0.43,1031.06,-0.05201526253770794,1544697901,0.64,3.85,4
20.06,Haymarket Square,0.43,1031.07,-0.05176452688968425,1544697901,0.64,3.86,5
20.12,North End,0.43,1031.07,-0.05118627430096012,1544697901,0.64,3.88,6
19.93,North Station,0.42,1031.07,-0.05240974202899906,1544697901,0.64,3.85,7
19.79,Northeastern University,0.43,1031.07,-0.05462890983361035,1544697901,0.64,3.68,8
19.97,Theatre District,0.43,1031.06,-0.05215433053247409,1544697901,0.64,3.8,10
19.88,West End,0.42,1031.07,-0.05221145703649199,1544697901,0.64,3.83,11
40.18,Back Bay,0.64,1022.36,0.009978149967636796,1544964301,0.74,7.47,0
40.4,Beacon Hill,0.84,1022.47,0.022757781411087308,1544964301,0.74,7.53,1
40.15,Fenway,0.84,1022.45,0.019543836419842364,1544964301,0.74,7.34,3
41.13,Financial District,0.85,1022.52,0.026841118886267168,1544964301,0.73,7.65,4
40.46,Haymarket Square,0.84,1022.48,0.02476310583388397,1544964301,0.74,7.61,5
40.5,North End,0.84,1022.48,0.02506500440728132,1544964301,0.73,7.64,6
40.37,North Station,0.84,1022.49,0.02400050069854842,1544964301,0.74,7.55,7
39.92,Northeastern University,0.85,1022.5,0.02247394917655754,1544964301,0.76,7.41,8
40.15,Theatre District,0.85,1022.52,0.025551278676289257,1544964301,0.75,7.58,10
40.32,West End,0.84,1022.48,0.024313367601024538,1544964301,0.74,7.54,11
44.0,Back Bay,1.0,998.83,0.041,1543295720,0.9,13.61,0
43.97,Beacon Hill,1.0,998.84,0.0753,1543295720,0.9,13.69,1
44.03,Boston University,1.0,998.85,0.0527,1543295720,0.89,13.43,2
43.83,Fenway,1.0,998.84,0.0317,1543295720,0.9,13.47,3
44.12,Financial District,1.0,998.82,0.0677,1543295720,0.89,13.81,4
43.93,Haymarket Square,1.0,998.84,0.113,1543295720,0.9,13.78,5
43.96,North End,1.0,998.83,0.1223,1543295720,0.9,13.81,6
43.86,North Station,1.0,998.84,0.1277,1543295720,0.9,13.75,7
43.81,Northeastern University,1.0,998.82,0.0237,1543295720,0.9,13.55,8
44.09,South Station,1.0,998.81,0.049,1543295720,0.89,13.8,9
43.8,Theatre District,1.0,998.82,0.047,1543295720,0.9,13.73,10
43.81,West End,1.0,998.84,0.104,1543295720,0.9,13.72,11
40.66,Beacon Hill,0.94,1013.75,0.010576153984843017,1543208579,0.92,2.97,1
40.63,Boston University,0.93,1013.73,0.007872217210163512,1543208579,0.92,2.83,2
40.5,Fenway,0.93,1013.73,0.009480688999062181,1543208579,0.92,2.94,3
40.64,Financial District,0.94,1013.75,0.013011102983014666,1543208579,0.92,3.1,4
39.48,Beacon Hill,0.27,991.76,-0.05475031469104863,1543417582,0.65,8.32,1
39.51,Boston University,0.28,991.78,-0.05127750061878089,1543417582,0.65,8.49,2
39.64,Fenway,0.28,991.79,-0.05223167702003195,1543417582,0.65,8.4,3
39.5,Financial District,0.27,991.76,-0.05612131274877186,1543417582,0.65,8.2,4
39.59,Haymarket Square,0.27,991.76,-0.054863646493672036,1543417582,0.65,8.26,5
39.6,North End,0.27,991.75,-0.0551996113595834,1543417582,0.65,8.23,6
39.66,Northeastern University,0.28,991.79,-0.052678462661106096,1543417582,0.65,8.32,8
39.52,South Station,0.27,991.77,-0.055595334466474355,1543417582,0.65,8.18,9
39.61,Theatre District,0.27,991.77,-0.054337668211374535,1543417582,0.65,8.24,10
39.6,West End,0.27,991.76,-0.05315899734695506,1543417582,0.65,8.31,11
41.36,Back Bay,1.0,1016.48,0.0278,1543755174,0.92,8.44,0
41.32,Beacon Hill,1.0,1016.49,0.0299,1543755174,0.93,8.51,1
41.21,Boston University,1.0,1016.48,0.0392,1543755174,0.93,8.29,2
41.32,Fenway,1.0,1016.48,0.0313,1543755174,0.92,8.33,3
41.45,Financial District,1.0,1016.48,0.0283,1543755174,0.92,8.61,4
41.45,Haymarket Square,1.0,1016.49,0.0311,1543755174,0.92,8.59,5
41.48,North End,1.0,1016.49,0.0313,1543755174,0.92,8.62,6
41.46,North Station,1.0,1016.49,0.032,1543755174,0.92,8.56,7
41.38,Northeastern University,1.0,1016.48,0.0257,1543755174,0.92,8.39,8
41.46,South Station,1.0,1016.48,0.0273,1543755174,0.92,8.61,9
41.44,Theatre District,1.0,1016.48,0.0262,1543755174,0.92,8.55,10
41.41,West End,1.0,1016.49,0.031,1543755174,0.92,8.53,11
40.67,Haymarket Square,0.94,1013.75,0.011356544466025298,1543208580,0.92,2.98,5
40.52,Northeastern University,0.93,1013.73,0.011985224371017011,1543208580,0.92,3.05,8
40.58,West End,0.94,1013.75,0.011469600240630484,1543208580,0.92,2.94,11
42.98,Back Bay,0.9,1014.55,0.024904369734315424,1543242908,0.91,3.67,0
42.98,Beacon Hill,0.9,1014.56,0.003,1543242908,0.91,3.75,1
42.71,Boston University,0.9,1014.55,0.0017,1543242908,0.91,3.56,2
42.75,Fenway,0.9,1014.55,0.023049428424926077,1543242908,0.91,3.55,3
43.03,Financial District,0.9,1014.56,0.0039,1543242908,0.91,3.8,4
43.12,Haymarket Square,0.9,1014.56,0.0031,1543242908,0.91,3.82,5
43.17,North End,0.9,1014.56,0.004,1543242908,0.9,3.85,6
42.85,Northeastern University,0.9,1014.55,0.024621526052939657,1543242908,0.91,3.59,8
43.02,South Station,0.9,1014.56,0.003,1543242908,0.91,3.79,9
43.03,Theatre District,0.9,1014.56,0.003,1543242908,0.91,3.75,10
42.98,West End,0.9,1014.56,0.003,1543242908,0.91,3.79,11
36.24,Back Bay,0.87,1018.49,0.00913298169116672,1543630263,0.7,4.25,0
36.43,Beacon Hill,0.87,1018.49,0.008637900382225894,1543630263,0.69,4.21,1
36.09,Fenway,0.87,1018.49,0.010228934365144937,1543630263,0.7,4.31,3
36.48,North End,0.87,1018.49,0.008870528407541656,1543630263,0.69,4.17,6
36.38,North Station,0.87,1018.49,0.009532030989447549,1543630263,0.7,4.19,7
36.1,Northeastern University,0.87,1018.49,0.010694801708297064,1543630263,0.7,4.29,8
36.14,Theatre District,0.87,1018.49,0.009987758735690022,1543630263,0.7,4.22,10
36.32,West End,0.87,1018.49,0.010176963609026757,1543630263,0.7,4.2,11
40.41,Back Bay,1.0,1014.15,-0.020966955541595667,1543211399,0.91,0.7,0
40.26,Fenway,1.0,1014.14,-0.02122746871195602,1543211399,0.92,0.65,3
40.45,Financial District,1.0,1014.16,-0.01915568169798121,1543211399,0.91,0.77,4
40.41,North Station,1.0,1014.16,-0.019244810064691364,1543211399,0.91,0.74,7
40.45,South Station,1.0,1014.15,-0.018283919936848747,1543211399,0.91,0.78,9
40.56,Back Bay,0.99,1014.85,0.0018324538861378414,1543228510,0.95,1.95,0
40.53,Beacon Hill,0.99,1014.85,0.002857827380466915,1543228510,0.95,2.01,1
39.85,Financial District,0.99,1014.86,0.0027402067680242226,1543228510,0.96,2.03,4
40.54,North Station,0.99,1014.86,0.004447894617200632,1543228510,0.95,2.05,7
40.53,Northeastern University,0.99,1014.85,0.0022091928625940227,1543228510,0.95,1.9,8
40.57,Theatre District,0.99,1014.85,0.003987511794733223,1543228510,0.95,1.99,10
40.5,West End,0.99,1014.86,0.004665537339761272,1543228510,0.95,2.03,11
44.7,Back Bay,1.0,1009.11,0.003,1543272310,0.87,8.33,0
44.65,Beacon Hill,1.0,1009.12,0.003,1543272310,0.87,8.32,1
44.66,Boston University,1.0,1009.09,0.003,1543272310,0.87,8.32,2
44.68,Fenway,1.0,1009.08,0.003,1543272310,0.87,8.33,3
45.02,Financial District,1.0,1009.13,0.003,1543272310,0.86,8.33,4
44.69,Haymarket Square,1.0,1009.14,0.0038,1543272310,0.87,8.32,5
44.71,North End,1.0,1009.14,0.0038,1543272310,0.87,8.32,6
44.69,North Station,1.0,1009.14,0.0038,1543272310,0.87,8.31,7
44.69,Northeastern University,1.0,1009.09,0.003,1543272310,0.87,8.33,8
45.03,South Station,1.0,1009.13,0.003,1543272310,0.86,8.34,9
44.68,Theatre District,1.0,1009.12,0.003,1543272310,0.87,8.33,10
44.66,West End,1.0,1009.13,0.0038,1543272310,0.87,8.32,11
36.25,Back Bay,0.6,1002.22,-0.059810300399789185,1545104701,0.68,9.46,0
36.17,Beacon Hill,0.58,1002.23,-0.06520455933407732,1545104701,0.68,9.18,1
36.24,Boston University,0.59,1002.28,-0.06696878388093808,1545104701,0.68,9.0,2
36.03,Fenway,0.6,1002.28,-0.06652742365318431,1545104701,0.68,9.01,3
36.8,Financial District,0.58,1002.22,-0.06327006915341826,1545104701,0.66,9.25,4
36.16,Haymarket Square,0.58,1002.21,-0.06361233376803455,1545104701,0.68,9.25,5
36.2,North End,0.58,1002.21,-0.06307279663943177,1545104701,0.68,9.27,6
36.12,North Station,0.58,1002.22,-0.06365680977685884,1545104701,0.68,9.23,7
35.99,Northeastern University,0.6,1002.27,-0.06511175233613642,1545104701,0.68,9.06,8
36.76,South Station,0.58,1002.22,-0.0627456553415442,1545104701,0.66,9.24,9
36.03,Theatre District,0.59,1002.23,-0.06326087211492393,1545104701,0.68,9.2,10
36.07,West End,0.58,1002.22,-0.06345852478433756,1545104701,0.68,9.21,11
39.99,Back Bay,0.98,995.05,0.021435584769207594,1543446129,0.63,9.97,0
39.95,Beacon Hill,0.98,995.04,0.022172480522428373,1543446129,0.64,9.99,1
39.98,Boston University,0.98,995.06,0.02013346931532567,1543446129,0.64,9.84,2
39.85,Fenway,0.98,995.06,0.020965265508991138,1543446129,0.64,9.9,3
40.49,Financial District,0.98,995.03,0.024243421370599094,1543446129,0.62,10.08,4
39.94,Haymarket Square,0.98,995.03,0.023184118821362176,1543446129,0.64,10.02,5
39.98,North End,0.98,995.02,0.023682902740901568,1543446129,0.64,10.04,6
39.9,North Station,0.98,995.03,0.022943554484456286,1543446129,0.64,9.99,7
39.88,Northeastern University,0.98,995.06,0.022867864383684378,1543446129,0.64,9.97,8
40.49,South Station,0.99,995.03,0.025852372929747958,1543446129,0.62,10.1,9
39.88,Theatre District,0.98,995.04,0.024331910858379047,1543446129,0.64,10.05,10
39.85,West End,0.98,995.03,0.023452509715056635,1543446129,0.64,9.99,11
40.45,Back Bay,1.0,1014.18,-0.01414955085613201,1543212733,0.91,1.13,0
40.45,Beacon Hill,1.0,1014.18,-0.013376774409707082,1543212733,0.91,1.17,1
40.33,Boston University,1.0,1014.17,-0.015517740956966009,1543212733,0.91,1.04,2
40.25,Fenway,1.0,1014.17,-0.014817522914924552,1543212733,0.92,1.06,3
40.49,Haymarket Square,1.0,1014.19,-0.012031505923246755,1543212733,0.91,1.21,5
40.47,South Station,1.0,1014.18,-0.010801586799189522,1543212733,0.92,1.23,9
39.22,Back Bay,0.93,1017.16,-0.01423310057353433,1543614774,0.64,2.62,0
39.17,Beacon Hill,0.93,1017.15,-0.014063871343651613,1543614774,0.64,2.63,1
39.1,Boston University,0.93,1017.16,-0.014473191631964255,1543614774,0.64,2.6,2
39.25,Fenway,0.93,1017.16,-0.014031389710723374,1543614774,0.64,2.6,3
40.25,Financial District,0.93,1017.15,-0.012231844251346047,1543614774,0.61,2.66,4
39.38,Haymarket Square,0.93,1017.15,-0.013133918567461933,1543614774,0.63,2.65,5
39.41,North End,0.93,1017.15,-0.012769074288002003,1543614774,0.63,2.66,6
39.39,North Station,0.93,1017.15,-0.012967024015992479,1543614774,0.63,2.64,7
39.38,Northeastern University,0.93,1017.16,-0.012867224249632159,1543614774,0.64,2.61,8
40.24,South Station,0.93,1017.15,-0.011494022130250414,1543614774,0.61,2.66,9
39.41,Theatre District,0.93,1017.15,-0.012474000645156025,1543614774,0.63,2.64,10
39.36,West End,0.93,1017.15,-0.012181714770051144,1543614774,0.64,2.63,11
52.71,Boston University,0.74,999.96,-0.009944919719544032,1543848782,0.86,6.51,2
38.54,Back Bay,0.55,997.79,0.012357963094515867,1543456795,0.7,10.2,0
45.18,Back Bay,0.97,988.84,-0.06012948548374197,1543322720,0.93,4.61,0
45.24,Beacon Hill,0.97,988.82,-0.05776871788461335,1543322720,0.93,4.75,1
45.03,Boston University,0.97,988.85,-0.06566829057088341,1543322720,0.93,4.25,2
44.94,Fenway,0.97,988.86,-0.06354866097841239,1543322720,0.94,4.36,3
45.99,Financial District,0.97,988.82,-0.0527651495912238,1543322720,0.91,5.0,4
45.34,Haymarket Square,0.97,988.81,-0.05390344753114107,1543322720,0.93,4.95,5
45.39,North End,0.97,988.8,-0.052763965405361546,1543322720,0.93,5.01,6
45.28,North Station,0.97,988.8,-0.05500015613253595,1543322720,0.93,4.87,7
45.01,Northeastern University,0.97,988.86,-0.06001527999298162,1543322720,0.94,4.53,8
45.97,South Station,0.97,988.83,-0.05200593199110415,1543322720,0.91,5.0,9
45.18,Theatre District,0.97,988.83,-0.05437952734006046,1543322720,0.94,4.86,10
45.2,West End,0.97,988.81,-0.05489222280404249,1543322720,0.94,4.82,11
45.51,North Station,0.95,1022.17,-0.003383810091321493,1544877902,0.91,4.16,7
45.53,Theatre District,0.95,1022.17,-0.00304612183954589,1544877902,0.91,4.15,10
40.9,Boston University,0.97,1014.44,-0.009931124322250184,1543220463,0.92,1.36,2
42.0,Financial District,0.97,1014.42,-0.008293324158188398,1543220463,0.89,1.39,4
55.28,Back Bay,0.47,999.24,0.12122876735018906,1543855974,0.68,16.26,0
55.22,Beacon Hill,0.48,999.24,0.12219813208413655,1543855974,0.69,16.26,1
55.28,Boston University,0.47,999.25,0.12638778119017502,1543855974,0.68,16.57,2
55.37,Fenway,0.46,999.25,0.12353163823733837,1543855974,0.68,16.4,3
55.28,Financial District,0.48,999.24,0.11904054351813897,1543855974,0.69,16.02,4
55.28,Haymarket Square,0.48,999.23,0.12124361450977972,1543855974,0.68,16.18,5
55.29,North End,0.48,999.23,0.12094840285294595,1543855974,0.68,16.15,6
55.32,North Station,0.48,999.23,0.12302193344194734,1543855974,0.68,16.27,7
55.41,Northeastern University,0.47,999.25,0.12226665345485799,1543855974,0.68,16.23,8
55.33,South Station,0.48,999.24,0.11872486275014182,1543855974,0.68,15.97,9
55.38,Theatre District,0.48,999.24,0.12068177368023214,1543855974,0.68,16.08,10
55.29,West End,0.48,999.24,0.12361035734176085,1543855974,0.68,16.27,11
40.11,Back Bay,0.95,1015.2,0.00866310978220497,1543233909,0.93,2.56,0
40.11,Theatre District,0.95,1015.2,0.01079880996073257,1543233909,0.93,2.6,10
40.48,Back Bay,1.0,1014.17,-0.012753176836739044,1543213143,0.91,1.22,0
40.37,Boston University,1.0,1014.17,-0.01406125599844188,1543213143,0.91,1.13,2
40.3,Fenway,1.0,1014.17,-0.013341680226332642,1543213143,0.92,1.15,3
40.47,North Station,1.0,1014.19,-0.0103059919684938,1543213143,0.92,1.28,7
40.5,South Station,1.0,1014.18,-0.009519794689765604,1543213143,0.92,1.31,9
41.11,Boston University,0.88,1027.57,0.007048107156549577,1544831102,0.79,4.42,2
42.41,Financial District,0.88,1027.6,0.010437205483540879,1544831102,0.75,4.55,4
40.91,Haymarket Square,0.88,1027.59,0.008905453193577273,1544831102,0.79,4.53,5
40.84,Northeastern University,0.86,1027.5,0.014070983370388035,1544831102,0.8,4.91,8
42.33,South Station,0.88,1027.6,0.011039523494190462,1544831102,0.75,4.55,9
40.87,West End,0.86,1027.5,0.015204704947478831,1544831102,0.8,4.95,11
38.38,Back Bay,1.0,1005.21,0.002,1545032702,0.91,10.65,0
38.42,Beacon Hill,1.0,1005.2,0.010115434252568889,1545032702,0.91,10.71,1
39.21,South Station,1.0,1005.16,0.014237249290616205,1545032702,0.89,10.86,9
43.24,Back Bay,0.96,1014.51,0.023665615492163283,1543244709,0.9,3.39,0
42.98,Boston University,0.96,1014.51,0.021838803577537647,1543244709,0.91,3.26,2
43.14,Fenway,0.96,1014.5,0.022880550495955276,1543244709,0.91,3.3,3
43.23,Financial District,0.97,1014.51,0.02720543333475689,1543244709,0.91,3.52,4
43.32,Haymarket Square,0.97,1014.51,0.02667210984421331,1543244709,0.9,3.49,5
43.36,North End,0.97,1014.51,0.027211646972816084,1543244709,0.9,3.51,6
43.3,North Station,0.97,1014.51,0.02647026096741456,1543244709,0.9,3.46,7
43.25,Northeastern University,0.96,1014.5,0.024545037536938707,1543244709,0.9,3.37,8
43.34,Theatre District,0.97,1014.51,0.027312670036479858,1543244709,0.9,3.48,10
38.97,Boston University,0.29,1005.75,0.028077778128789532,1543495979,0.63,10.25,2
43.8,Back Bay,0.99,1006.1,0.1816,1543279522,0.91,9.68,0
43.76,Beacon Hill,0.98,1006.12,0.2002,1543279522,0.91,9.73,1
43.69,Fenway,0.99,1006.07,0.1561,1543279522,0.91,9.6,3
43.77,North Station,0.98,1006.14,0.212,1543279522,0.91,9.77,7
43.7,Northeastern University,0.99,1006.07,0.1637,1543279522,0.92,9.64,8
44.22,South Station,0.98,1006.12,0.206,1543279522,0.9,9.79,9
43.72,Theatre District,0.98,1006.11,0.1986,1543279522,0.91,9.75,10
43.72,West End,0.98,1006.13,0.2072,1543279522,0.91,9.76,11
41.8,Back Bay,0.65,991.46,-0.008509629382075445,1543355120,0.7,9.46,0
41.76,Beacon Hill,0.64,991.45,-0.008240803415816345,1543355120,0.7,9.51,1
41.73,Boston University,0.66,991.47,-0.009624428301663102,1543355120,0.7,9.34,2
41.75,Fenway,0.65,991.48,-0.009623954894010467,1543355120,0.7,9.36,3
42.28,Financial District,0.64,991.45,-0.0063231599377502334,1543355120,0.68,9.59,4
41.89,Haymarket Square,0.64,991.44,-0.0067297900939990996,1543355120,0.69,9.58,5
41.93,North End,0.64,991.43,-0.006231006174473919,1543355120,0.69,9.6,6
41.91,North Station,0.64,991.43,-0.006894961259618526,1543355120,0.69,9.55,7
41.88,Northeastern University,0.65,991.48,-0.007683113837686051,1543355120,0.7,9.42,8
42.3,South Station,0.64,991.45,-0.005527264626451256,1543355120,0.68,9.59,9
41.95,Theatre District,0.64,991.46,-0.006396297920474581,1543355120,0.69,9.54,10
41.86,West End,0.64,991.44,-0.006262949383781802,1543355120,0.7,9.53,11
41.06,Beacon Hill,1.0,991.82,0.00502475070879882,1543431729,0.64,9.48,1
41.19,Back Bay,0.94,1028.3,0.021118748170252388,1544827501,0.76,5.0,0
41.2,Beacon Hill,0.94,1028.29,0.021559458899574224,1544827501,0.76,5.02,1
40.92,Fenway,0.94,1028.3,0.020666695448170458,1544827501,0.77,4.95,3
42.47,Financial District,0.93,1028.3,0.023021296047161854,1544827501,0.72,5.06,4
41.06,Haymarket Square,0.93,1028.29,0.021819098446840712,1544827501,0.76,5.05,5
41.07,North End,0.93,1028.29,0.02214522726617929,1544827501,0.76,5.06,6
40.97,North Station,0.93,1028.29,0.022185389371898623,1544827501,0.77,5.04,7
40.81,Northeastern University,0.94,1028.3,0.021676945625742405,1544827501,0.77,4.98,8
40.86,Theatre District,0.94,1028.3,0.023008616930823678,1544827501,0.77,5.04,10
40.96,West End,0.93,1028.29,0.02261644040372346,1544827501,0.77,5.03,11
33.69,Back Bay,0.13,991.21,-0.11403730883634466,1543398611,0.82,5.38,0
33.78,Boston University,0.13,991.21,-0.11480289827764523,1543398611,0.82,5.3,2
33.46,Fenway,0.13,991.22,-0.11421584231004545,1543398611,0.83,5.34,3
33.74,Financial District,0.12,991.2,-0.11298462026974221,1543398611,0.82,5.44,4
33.49,Haymarket Square,0.12,991.19,-0.11343091244314962,1543398611,0.83,5.41,5
33.52,North End,0.12,991.19,-0.11322140328272212,1543398611,0.83,5.41,6
33.44,North Station,0.12,991.19,-0.11353549939111929,1543398611,0.83,5.39,7
33.38,Northeastern University,0.13,991.22,-0.1129921838232093,1543398611,0.83,5.38,8
33.36,Theatre District,0.12,991.21,-0.11268854154565133,1543398611,0.83,5.42,10
33.39,West End,0.12,991.2,-0.11314112607047377,1543398611,0.83,5.38,11
33.53,Back Bay,0.13,991.17,-0.11228075331887055,1543399210,0.83,5.5,0
33.49,Beacon Hill,0.13,991.16,-0.11209216635893426,1543399210,0.83,5.51,1
33.64,Boston University,0.13,991.18,-0.11320451264616338,1543399210,0.82,5.43,2
33.26,Fenway,0.13,991.18,-0.11292969138708031,1543399210,0.83,5.46,3
33.58,Financial District,0.13,991.16,-0.11107993695662799,1543399210,0.82,5.56,4
33.29,Haymarket Square,0.13,991.16,-0.11156290684122894,1543399210,0.83,5.53,5
33.31,North End,0.13,991.16,-0.11121742029183679,1543399210,0.83,5.54,6
33.23,North Station,0.13,991.16,-0.11129387784501432,1543399210,0.84,5.51,7
33.58,South Station,0.13,991.17,-0.11012666877732613,1543399210,0.82,5.57,9
33.13,Theatre District,0.13,991.17,-0.11052638866877373,1543399210,0.84,5.54,10
44.09,Back Bay,0.99,1005.34,0.19,1543281441,0.9,11.16,0
44.1,Beacon Hill,0.99,1005.37,0.2398,1543281441,0.9,11.22,1
44.07,Boston University,0.99,1005.31,0.1655,1543281441,0.9,11.04,2
43.86,Fenway,0.99,1005.29,0.1556,1543281441,0.91,11.06,3
44.85,Financial District,0.99,1005.38,0.2733,1543281441,0.87,11.29,4
44.12,Haymarket Square,0.99,1005.4,0.2997,1543281441,0.9,11.28,5
44.16,North End,0.99,1005.41,0.313,1543281441,0.9,11.3,6
